registroId,jugadorId,torneoId,tipoCompeticionId,modalidadId,categoriaId,fase,isLiguilla,isWin
1,4,133,12,2,5,Eliminacion Doble Ko,False,False
2,4,133,12,2,5,Eliminacion Doble Ko,False,True
3,4,133,12,2,5,Eliminacion Doble Ko,False,False
4,4,133,12,2,5,Eliminacion Doble Ko,False,True
5,4,133,12,2,5,Eliminacion Doble Ko,False,True
6,4,133,12,2,5,Eliminacion Doble Ko,False,True
7,4,133,25,2,5,Eliminacion Doble Ko,False,False
8,4,133,25,2,5,Eliminacion Doble Ko,False,True
9,4,133,25,2,5,Eliminacion Doble Ko,False,True
10,4,133,25,2,5,Eliminacion Doble Ko,False,True
11,4,133,25,2,5,Eliminacion Doble Ko,False,True
12,4,133,1,2,5,Eliminacion Directa,False,False
13,4,133,1,2,5,Eliminacion Directa,False,True
14,4,130,12,2,5,Eliminacion Doble Ko,False,True
15,4,130,12,2,5,Eliminacion Doble Ko,False,True
16,4,130,12,2,5,Eliminacion Doble Ko,False,True
17,4,130,12,2,5,Eliminacion Doble Ko,False,True
18,4,130,12,2,5,Eliminacion Doble Ko,False,True
19,4,130,12,2,5,Eliminacion Doble Ko,False,True
20,4,130,12,2,5,Eliminacion Doble Ko,False,False
21,4,130,1,2,5,Eliminacion Doble Ko,False,False
22,4,130,1,2,5,Eliminacion Doble Ko,False,True
23,4,130,1,2,5,Eliminacion Doble Ko,False,False
24,4,130,1,2,5,Eliminacion Doble Ko,False,True
25,4,130,1,2,5,Eliminacion Doble Ko,False,True
26,4,130,1,2,5,Eliminacion Doble Ko,False,True
27,4,128,12,2,5,Eliminacion Doble Ko,False,False
28,4,128,12,2,5,Eliminacion Doble Ko,False,True
29,4,128,12,2,5,Eliminacion Doble Ko,False,True
30,4,128,12,2,5,Eliminacion Doble Ko,False,True
31,4,128,12,2,5,Eliminacion Doble Ko,False,True
32,4,128,12,2,5,Eliminacion Doble Ko,False,False
33,4,128,1,2,5,Eliminacion Directa,False,False
34,4,128,1,2,5,Eliminacion Directa,False,True
35,4,126,12,2,5,Eliminacion Doble Ko,False,True
36,4,126,12,2,5,Eliminacion Doble Ko,False,True
37,4,126,12,2,5,Eliminacion Doble Ko,False,True
38,4,126,12,2,5,Eliminacion Doble Ko,False,True
39,4,126,1,2,5,Eliminacion Doble Ko,False,False
40,4,126,1,2,5,Eliminacion Doble Ko,False,True
41,4,126,1,2,5,Eliminacion Doble Ko,False,True
42,4,126,1,2,5,Eliminacion Doble Ko,False,True
43,4,126,1,2,5,Eliminacion Doble Ko,False,False
44,4,125,12,2,5,Eliminacion Doble Ko,False,False
45,4,125,12,2,5,Eliminacion Doble Ko,False,True
46,4,125,12,2,5,Eliminacion Doble Ko,False,True
47,4,125,12,2,5,Eliminacion Doble Ko,False,True
48,4,125,12,2,5,Eliminacion Doble Ko,False,False
49,4,125,12,2,5,Eliminacion Doble Ko,False,True
50,4,125,1,2,5,Eliminacion Directa,False,False
51,4,125,1,2,5,Eliminacion Directa,False,True
52,4,125,1,2,5,Eliminacion Directa,False,True
53,4,125,1,2,5,Eliminacion Directa,False,True
54,4,125,1,2,0,Liguilla,True,False
55,4,125,1,2,0,Liguilla,True,True
56,4,125,1,2,0,Liguilla,True,False
57,4,125,1,2,0,Liguilla,True,True
58,4,125,1,2,0,Liguilla,True,True
59,4,124,12,2,4,Eliminacion Doble Ko,False,False
60,4,124,12,2,4,Eliminacion Doble Ko,False,False
61,4,124,25,2,4,Eliminacion Doble Ko,False,False
62,4,124,25,2,4,Eliminacion Doble Ko,False,False
63,4,124,25,2,4,Eliminacion Doble Ko,False,True
64,4,124,25,2,4,Eliminacion Doble Ko,False,True
65,4,124,25,2,4,Eliminacion Doble Ko,False,True
66,4,124,1,2,4,Eliminacion Directa,False,False
67,4,122,12,2,4,Eliminacion Doble Ko,False,False
68,4,122,12,2,4,Eliminacion Doble Ko,False,True
69,4,122,12,2,4,Eliminacion Doble Ko,False,False
70,4,122,12,2,4,Eliminacion Doble Ko,False,True
71,4,122,12,2,4,Eliminacion Doble Ko,False,True
72,4,122,1,2,4,Eliminacion Doble Ko,False,False
73,4,122,1,2,4,Eliminacion Doble Ko,False,True
74,4,122,1,2,4,Eliminacion Doble Ko,False,True
75,4,122,1,2,4,Eliminacion Doble Ko,False,True
76,4,122,1,2,4,Eliminacion Doble Ko,False,True
77,4,122,1,2,4,Eliminacion Doble Ko,False,True
78,4,121,12,2,4,Eliminacion Doble Ko,False,False
79,4,121,12,2,4,Eliminacion Doble Ko,False,True
80,4,121,12,2,4,Eliminacion Doble Ko,False,True
81,4,121,12,2,4,Eliminacion Doble Ko,False,False
82,4,121,12,2,4,Eliminacion Doble Ko,False,True
83,4,121,1,2,4,Eliminacion Doble Ko,False,False
84,4,121,1,2,4,Eliminacion Doble Ko,False,True
85,4,121,1,2,4,Eliminacion Doble Ko,False,True
86,4,121,1,2,4,Eliminacion Doble Ko,False,True
87,4,121,1,2,4,Eliminacion Doble Ko,False,True
88,4,121,1,2,4,Eliminacion Doble Ko,False,True
89,4,121,1,2,4,Eliminacion Doble Ko,False,True
90,4,121,1,2,4,Eliminacion Doble Ko,False,False
91,4,121,1,2,4,Eliminacion Doble Ko,False,True
92,4,120,12,2,4,Eliminacion Doble Ko,False,False
93,4,120,12,2,4,Eliminacion Doble Ko,False,False
94,4,120,12,2,4,Eliminacion Doble Ko,False,True
95,4,120,1,2,4,Eliminacion Doble Ko,False,False
96,4,120,1,2,4,Eliminacion Doble Ko,False,True
97,4,120,1,2,4,Eliminacion Doble Ko,False,False
98,4,120,1,2,4,Eliminacion Doble Ko,False,True
99,4,120,1,2,4,Eliminacion Doble Ko,False,True
100,4,120,1,2,4,Eliminacion Doble Ko,False,True
101,4,119,12,2,4,Eliminacion Doble Ko,False,True
102,4,119,12,2,4,Eliminacion Doble Ko,False,True
103,4,119,12,2,4,Eliminacion Doble Ko,False,True
104,4,119,12,2,4,Eliminacion Doble Ko,False,True
105,4,119,12,2,4,Eliminacion Doble Ko,False,True
106,4,119,1,2,4,Eliminacion Doble Ko,False,True
107,4,119,1,2,4,Eliminacion Doble Ko,False,True
108,4,119,1,2,4,Eliminacion Doble Ko,False,True
109,4,119,1,2,4,Eliminacion Doble Ko,False,True
110,4,119,1,2,4,Eliminacion Doble Ko,False,True
111,4,119,1,2,4,Eliminacion Doble Ko,False,True
112,4,118,12,2,4,Eliminacion Doble Ko,False,False
113,4,118,12,2,4,Eliminacion Doble Ko,False,True
114,4,118,12,2,4,Eliminacion Doble Ko,False,True
115,4,118,12,2,4,Eliminacion Doble Ko,False,False
116,4,118,25,2,4,Eliminacion Doble Ko,False,False
117,4,118,25,2,4,Eliminacion Doble Ko,False,False
118,4,118,25,2,4,Eliminacion Doble Ko,False,True
119,4,118,25,2,4,Eliminacion Doble Ko,False,True
120,4,117,12,2,4,Eliminacion Doble Ko,False,False
121,4,117,12,2,4,Eliminacion Doble Ko,False,True
122,4,117,12,2,4,Eliminacion Doble Ko,False,False
123,4,117,12,2,4,Eliminacion Doble Ko,False,True
124,4,117,12,2,4,Eliminacion Doble Ko,False,True
125,4,117,1,2,4,Eliminacion Doble Ko,False,False
126,4,117,1,2,4,Eliminacion Doble Ko,False,True
127,4,117,1,2,4,Eliminacion Doble Ko,False,False
128,4,117,1,2,4,Eliminacion Doble Ko,False,True
129,4,117,1,2,4,Eliminacion Doble Ko,False,True
130,4,117,1,2,4,Eliminacion Doble Ko,False,True
131,4,117,1,2,4,Eliminacion Doble Ko,False,True
132,4,116,12,2,4,Eliminacion Doble Ko,False,True
133,4,116,12,2,4,Eliminacion Doble Ko,False,True
134,4,116,12,2,4,Eliminacion Doble Ko,False,False
135,4,116,12,2,4,Eliminacion Doble Ko,False,True
136,4,116,12,2,4,Eliminacion Doble Ko,False,True
137,4,116,1,2,4,Eliminacion Doble Ko,False,False
138,4,116,1,2,4,Eliminacion Doble Ko,False,True
139,4,116,1,2,4,Eliminacion Doble Ko,False,False
140,4,116,1,2,4,Eliminacion Doble Ko,False,True
141,4,116,1,2,4,Eliminacion Doble Ko,False,True
142,4,116,1,2,4,Eliminacion Doble Ko,False,True
143,4,116,1,2,4,Eliminacion Doble Ko,False,True
144,4,115,12,2,4,Eliminacion Doble Ko,False,True
145,4,115,12,2,4,Eliminacion Doble Ko,False,True
146,4,115,12,2,4,Eliminacion Doble Ko,False,True
147,4,115,12,2,4,Eliminacion Doble Ko,False,True
148,4,115,25,2,4,Eliminacion Doble Ko,False,False
149,4,115,25,2,4,Eliminacion Doble Ko,False,True
150,4,115,25,2,4,Eliminacion Doble Ko,False,False
151,4,115,25,2,4,Eliminacion Doble Ko,False,True
152,4,115,25,2,4,Eliminacion Doble Ko,False,True
153,4,115,25,2,4,Eliminacion Doble Ko,False,True
154,4,114,12,2,4,Eliminacion Doble Ko,False,True
155,4,114,12,2,4,Eliminacion Doble Ko,False,True
156,4,114,12,2,4,Eliminacion Doble Ko,False,True
157,4,114,12,2,4,Eliminacion Doble Ko,False,True
158,4,114,25,2,4,Eliminacion Doble Ko,False,False
159,4,114,25,2,4,Eliminacion Doble Ko,False,True
160,4,114,25,2,4,Eliminacion Doble Ko,False,True
161,4,114,25,2,4,Eliminacion Doble Ko,False,True
162,4,114,25,2,4,Eliminacion Doble Ko,False,False
163,4,114,25,2,4,Eliminacion Doble Ko,False,True
164,4,112,25,2,4,Eliminacion Doble Ko,False,False
165,4,112,25,2,4,Eliminacion Doble Ko,False,True
166,4,112,25,2,4,Eliminacion Doble Ko,False,True
167,4,112,25,2,4,Eliminacion Doble Ko,False,True
168,4,112,25,2,4,Eliminacion Doble Ko,False,True
169,4,112,25,2,4,Eliminacion Doble Ko,False,True
170,4,112,1,2,4,Eliminacion Doble Ko,False,False
171,4,112,1,2,4,Eliminacion Doble Ko,False,True
172,4,112,1,2,4,Eliminacion Doble Ko,False,False
173,4,112,1,2,4,Eliminacion Doble Ko,False,True
174,4,112,1,2,4,Eliminacion Doble Ko,False,True
175,4,111,1,2,4,Eliminacion Doble Ko,False,False
176,4,111,1,2,4,Eliminacion Doble Ko,False,True
177,4,111,1,2,4,Eliminacion Doble Ko,False,True
178,4,111,1,2,4,Eliminacion Doble Ko,False,False
179,4,110,25,2,4,Eliminacion Doble Ko,False,True
180,4,110,25,2,4,Eliminacion Doble Ko,False,True
181,4,110,25,2,4,Eliminacion Doble Ko,False,True
182,4,110,25,2,4,Eliminacion Doble Ko,False,True
183,4,110,25,2,4,Eliminacion Doble Ko,False,True
184,4,110,25,2,4,Eliminacion Doble Ko,False,True
185,4,107,1,2,4,Eliminacion Doble Ko,False,False
186,4,107,1,2,4,Eliminacion Doble Ko,False,False
187,4,107,1,2,4,Eliminacion Doble Ko,False,True
188,4,103,1,2,4,Eliminacion Doble Ko,False,False
189,4,103,1,2,4,Eliminacion Doble Ko,False,True
190,4,103,1,2,4,Eliminacion Doble Ko,False,True
191,4,103,1,2,4,Eliminacion Doble Ko,False,True
192,4,103,1,2,4,Eliminacion Doble Ko,False,True
193,4,103,1,2,0,Liguilla,True,True
194,4,103,1,2,0,Liguilla,True,True
195,4,103,1,2,0,Liguilla,True,True
196,4,103,1,2,0,Liguilla,True,True
197,4,103,1,2,0,Liguilla,True,True
198,4,103,1,2,0,Liguilla,True,True
199,4,103,1,2,0,Liguilla,True,True
200,4,102,1,2,4,Eliminacion Directa,False,False
201,4,102,1,2,4,Eliminacion Directa,False,True
202,4,102,1,2,4,Eliminacion Directa,False,True
203,4,102,1,2,4,Eliminacion Directa,False,True
204,4,102,1,2,0,Liguilla,True,True
205,4,102,1,2,0,Liguilla,True,True
206,4,102,1,2,0,Liguilla,True,True
207,4,102,1,2,0,Liguilla,True,True
208,4,102,1,2,0,Liguilla,True,True
209,4,102,1,2,0,Liguilla,True,False
210,4,101,25,2,4,Eliminacion Doble Ko,False,False
211,4,101,25,2,4,Eliminacion Doble Ko,False,True
212,4,101,25,2,4,Eliminacion Doble Ko,False,True
213,4,101,25,2,4,Eliminacion Doble Ko,False,False
214,4,101,25,2,4,Eliminacion Doble Ko,False,True
215,4,101,25,2,0,Liguilla,True,True
216,4,101,25,2,0,Liguilla,True,False
217,4,101,25,2,0,Liguilla,True,True
218,4,101,25,2,0,Liguilla,True,True
219,4,101,25,2,0,Liguilla,True,True
220,4,101,25,2,0,Liguilla,True,True
221,4,100,1,2,4,Eliminacion Directa,False,False
222,4,100,1,2,0,Liguilla,True,True
223,4,100,1,2,0,Liguilla,True,True
224,4,100,1,2,0,Liguilla,True,True
225,4,100,1,2,0,Liguilla,True,True
226,4,98,1,2,4,Eliminacion Doble Ko,False,False
227,4,98,1,2,4,Eliminacion Doble Ko,False,False
228,4,98,1,2,4,Eliminacion Doble Ko,False,True
229,4,98,1,2,4,Eliminacion Doble Ko,False,True
230,4,98,1,2,0,Liguilla,True,True
231,4,98,1,2,0,Liguilla,True,False
232,4,98,1,2,0,Liguilla,True,True
233,4,98,1,2,0,Liguilla,True,True
234,4,98,1,2,0,Liguilla,True,True
235,4,98,1,2,0,Liguilla,True,True
236,4,97,1,2,4,Eliminacion Doble Ko,False,False
237,4,97,1,2,4,Eliminacion Doble Ko,False,True
238,4,97,1,2,4,Eliminacion Doble Ko,False,True
239,4,97,1,2,4,Eliminacion Doble Ko,False,True
240,4,97,1,2,4,Eliminacion Doble Ko,False,True
241,4,97,1,2,4,Eliminacion Doble Ko,False,True
242,4,97,1,2,4,Eliminacion Doble Ko,False,False
243,4,97,1,2,0,Liguilla,True,True
244,4,97,1,2,0,Liguilla,True,True
245,4,97,1,2,0,Liguilla,True,True
246,4,97,1,2,0,Liguilla,True,True
247,4,97,1,2,0,Liguilla,True,False
248,4,97,1,2,0,Liguilla,True,True
249,4,97,1,2,0,Liguilla,True,False
250,4,97,1,2,0,Liguilla,True,True
251,4,96,1,2,4,Eliminacion Directa,False,False
252,4,96,1,2,4,Eliminacion Directa,False,True
253,4,96,1,2,0,Liguilla,True,True
254,4,96,1,2,0,Liguilla,True,True
255,4,96,1,2,0,Liguilla,True,True
256,4,96,1,2,0,Liguilla,True,False
257,4,96,1,2,0,Liguilla,True,True
258,4,96,1,2,0,Liguilla,True,True
259,4,95,25,2,4,Eliminacion Directa,False,True
260,4,95,25,2,4,Eliminacion Directa,False,True
261,4,95,25,2,4,Eliminacion Directa,False,True
262,4,95,25,2,4,Eliminacion Directa,False,True
263,4,95,25,2,0,Liguilla,True,True
264,4,95,25,2,0,Liguilla,True,True
265,4,95,25,2,0,Liguilla,True,True
266,4,95,25,2,0,Liguilla,True,True
267,4,95,25,2,0,Liguilla,True,True
268,4,95,25,2,0,Liguilla,True,True
269,4,94,1,2,4,Eliminacion Directa,False,False
270,4,94,1,2,0,Liguilla,True,False
271,4,94,1,2,0,Liguilla,True,True
272,4,94,1,2,0,Liguilla,True,True
273,4,94,1,2,0,Liguilla,True,True
274,4,94,1,2,0,Liguilla,True,True
275,4,91,1,2,4,Eliminacion Directa,False,True
276,4,91,1,2,4,Eliminacion Directa,False,True
277,4,91,1,2,4,Eliminacion Directa,False,True
278,4,91,1,2,0,Liguilla,True,True
279,4,91,1,2,0,Liguilla,True,True
280,4,91,1,2,0,Liguilla,True,True
281,4,91,1,2,0,Liguilla,True,True
282,4,89,25,2,4,Eliminacion Directa,False,True
283,4,89,25,2,4,Eliminacion Directa,False,True
284,4,89,25,2,4,Eliminacion Directa,False,True
285,4,89,25,2,4,Eliminacion Directa,False,True
286,4,89,25,2,0,Liguilla,True,True
287,4,89,25,2,0,Liguilla,True,True
288,4,89,25,2,0,Liguilla,True,True
289,4,89,25,2,0,Liguilla,True,True
290,4,89,25,2,0,Liguilla,True,False
291,4,88,1,2,0,Liguilla,True,True
292,4,88,1,2,0,Liguilla,True,True
293,4,88,1,2,0,Liguilla,True,False
294,4,88,1,2,0,Liguilla,True,True
295,4,88,1,2,0,Liguilla,True,False
296,4,88,1,2,0,Liguilla,True,True
297,4,88,1,2,4,Eliminacion Directa,False,False
298,4,88,1,2,4,Eliminacion Directa,False,True
299,4,88,1,2,4,Eliminacion Directa,False,True
300,4,88,1,2,4,Eliminacion Directa,False,True
301,4,86,1,2,4,Eliminacion Doble Ko,False,False
302,4,86,1,2,4,Eliminacion Doble Ko,False,False
303,4,86,1,2,4,Eliminacion Doble Ko,False,True
304,4,86,1,2,4,Eliminacion Doble Ko,False,True
305,4,86,1,2,4,Eliminacion Doble Ko,False,True
306,4,85,1,2,4,Eliminacion Doble Ko,False,True
307,4,85,1,2,4,Eliminacion Doble Ko,False,True
308,4,85,1,2,4,Eliminacion Doble Ko,False,True
309,4,82,1,2,4,Eliminacion Doble Ko,False,True
310,4,82,1,2,4,Eliminacion Doble Ko,False,True
311,4,82,1,2,4,Eliminacion Doble Ko,False,True
312,4,82,1,2,4,Eliminacion Doble Ko,False,True
313,4,82,1,2,4,Eliminacion Doble Ko,False,True
314,4,82,1,2,4,Eliminacion Doble Ko,False,True
315,4,81,1,2,4,Eliminacion Doble Ko,False,False
316,4,81,1,2,4,Eliminacion Doble Ko,False,True
317,4,81,1,2,4,Eliminacion Doble Ko,False,True
318,4,81,1,2,4,Eliminacion Doble Ko,False,False
319,4,81,1,2,4,Eliminacion Doble Ko,False,True
320,4,81,1,2,4,Eliminacion Doble Ko,False,True
321,4,81,1,2,4,Eliminacion Doble Ko,False,True
322,4,79,1,2,4,Eliminacion Doble Ko,False,False
323,4,79,1,2,4,Eliminacion Doble Ko,False,False
324,4,79,1,2,4,Eliminacion Doble Ko,False,True
325,4,79,1,2,4,Eliminacion Doble Ko,False,True
326,4,79,1,2,4,Eliminacion Doble Ko,False,True
327,4,75,1,2,4,Eliminacion Directa,False,False
328,4,75,1,2,4,Eliminacion Directa,False,True
329,4,21,25,2,4,Eliminacion Doble Ko,False,False
330,4,21,25,2,4,Eliminacion Doble Ko,False,True
331,4,21,25,2,4,Eliminacion Doble Ko,False,True
332,4,21,25,2,4,Eliminacion Doble Ko,False,True
333,4,21,25,2,4,Eliminacion Doble Ko,False,True
334,4,21,25,2,4,Eliminacion Doble Ko,False,True
335,4,21,25,2,4,Eliminacion Doble Ko,False,False
336,4,21,25,2,4,Eliminacion Doble Ko,False,True
337,4,21,25,2,0,Liguilla,True,True
338,4,21,25,2,0,Liguilla,True,True
339,4,21,25,2,0,Liguilla,True,True
340,4,21,25,2,0,Liguilla,True,True
341,4,21,25,2,0,Liguilla,True,True
342,4,21,25,2,0,Liguilla,True,True
343,4,21,25,2,0,Liguilla,True,True
344,4,21,25,2,0,Liguilla,True,True
345,4,20,1,2,4,Eliminacion Doble Ko,False,False
346,4,20,1,2,4,Eliminacion Doble Ko,False,False
347,4,20,1,2,4,Eliminacion Doble Ko,False,True
348,4,20,1,2,4,Eliminacion Doble Ko,False,True
349,4,20,1,2,0,Liguilla,True,False
350,4,20,1,2,0,Liguilla,True,True
351,4,20,1,2,0,Liguilla,True,True
352,4,20,1,2,0,Liguilla,True,True
353,4,20,1,2,0,Liguilla,True,True
354,4,19,1,2,4,Eliminacion Doble Ko,False,False
355,4,19,1,2,4,Eliminacion Doble Ko,False,False
356,4,19,1,2,4,Eliminacion Doble Ko,False,True
357,4,19,1,2,4,Eliminacion Doble Ko,False,True
358,4,18,1,2,4,Eliminacion Doble Ko,False,False
359,4,18,1,2,4,Eliminacion Doble Ko,False,True
360,4,18,1,2,4,Eliminacion Doble Ko,False,True
361,4,18,1,2,4,Eliminacion Doble Ko,False,True
362,4,18,1,2,4,Eliminacion Doble Ko,False,False
363,4,18,1,2,4,Eliminacion Doble Ko,False,True
364,4,16,25,2,4,Eliminacion Doble Ko,False,True
365,4,16,25,2,4,Eliminacion Doble Ko,False,True
366,4,16,25,2,4,Eliminacion Doble Ko,False,True
367,4,16,25,2,4,Eliminacion Doble Ko,False,True
368,4,16,25,2,4,Eliminacion Doble Ko,False,False
369,4,16,25,2,4,Eliminacion Doble Ko,False,True
370,4,16,25,2,4,Eliminacion Doble Ko,False,True
371,4,16,25,2,0,Liguilla,True,True
372,4,16,25,2,0,Liguilla,True,True
373,4,16,25,2,0,Liguilla,True,True
374,4,16,25,2,0,Liguilla,True,False
375,4,16,25,2,0,Liguilla,True,True
376,4,16,25,2,0,Liguilla,True,True
377,4,16,25,2,0,Liguilla,True,True
378,4,16,25,2,0,Liguilla,True,True
379,4,15,1,2,4,Eliminacion Doble Ko,False,True
380,4,15,1,2,4,Eliminacion Doble Ko,False,True
381,4,15,1,2,4,Eliminacion Doble Ko,False,True
382,4,15,1,2,4,Eliminacion Doble Ko,False,True
383,4,15,1,2,4,Eliminacion Doble Ko,False,True
384,4,11,1,2,4,Eliminacion Doble Ko,False,True
385,4,11,1,2,4,Eliminacion Doble Ko,False,True
386,4,11,1,2,4,Eliminacion Doble Ko,False,False
387,4,11,1,2,4,Eliminacion Doble Ko,False,True
388,4,11,1,2,4,Eliminacion Doble Ko,False,True
389,4,11,1,2,0,Liguilla,True,True
390,4,11,1,2,0,Liguilla,True,True
391,4,11,1,2,0,Liguilla,True,True
392,4,11,1,2,0,Liguilla,True,False
393,4,11,1,2,0,Liguilla,True,True
394,4,11,1,2,0,Liguilla,True,False
395,4,11,1,2,0,Liguilla,True,True
396,4,11,1,2,0,Liguilla,True,True
