registroId,jugadorId,torneoId,tipoCompeticionId,modalidadId,categoriaId,fase,isLiguilla,isWin
18,614,133,12,2,4,Eliminacion Doble Ko,False,True
19,614,133,12,2,4,Eliminacion Doble Ko,False,True
20,614,133,12,2,4,Eliminacion Doble Ko,False,False
21,614,133,12,2,4,Eliminacion Doble Ko,False,True
22,614,133,25,2,4,Eliminacion Doble Ko,False,True
23,614,133,25,2,4,Eliminacion Doble Ko,False,True
24,614,133,25,2,4,Eliminacion Doble Ko,False,False
25,614,133,25,2,4,Eliminacion Doble Ko,False,True
26,614,133,25,2,4,Eliminacion Doble Ko,False,True
27,614,133,25,2,4,Eliminacion Doble Ko,False,True
28,614,133,25,2,4,Eliminacion Doble Ko,False,True
29,614,133,1,2,4,Eliminacion Directa,False,False
30,614,133,1,2,4,Eliminacion Directa,False,True
31,614,133,1,2,4,Eliminacion Directa,False,True
32,614,133,1,2,4,Eliminacion Directa,False,True
33,614,133,1,2,4,Eliminacion Directa,False,True
34,614,130,12,2,4,Eliminacion Doble Ko,False,False
35,614,130,12,2,4,Eliminacion Doble Ko,False,True
36,614,130,12,2,4,Eliminacion Doble Ko,False,False
37,614,130,12,2,4,Eliminacion Doble Ko,False,True
38,614,130,1,2,4,Eliminacion Doble Ko,False,False
39,614,130,1,2,4,Eliminacion Doble Ko,False,True
40,614,130,1,2,4,Eliminacion Doble Ko,False,False
41,614,130,1,2,4,Eliminacion Doble Ko,False,True
42,614,129,12,2,4,Eliminacion Doble Ko,False,False
43,614,129,12,2,4,Eliminacion Doble Ko,False,False
44,614,129,12,2,4,Eliminacion Doble Ko,False,True
45,614,129,12,2,4,Eliminacion Doble Ko,False,True
46,614,129,1,2,4,Eliminacion Doble Ko,False,False
47,614,129,1,2,4,Eliminacion Doble Ko,False,True
48,614,129,1,2,4,Eliminacion Doble Ko,False,False
49,614,129,1,2,4,Eliminacion Doble Ko,False,True
50,614,128,12,2,4,Eliminacion Doble Ko,False,False
51,614,128,12,2,4,Eliminacion Doble Ko,False,True
52,614,128,12,2,4,Eliminacion Doble Ko,False,False
53,614,128,12,2,4,Eliminacion Doble Ko,False,True
54,614,128,1,2,4,Eliminacion Directa,False,False
55,614,128,1,2,4,Eliminacion Directa,False,True
56,614,126,12,2,4,Eliminacion Doble Ko,False,False
57,614,126,12,2,4,Eliminacion Doble Ko,False,True
58,614,126,12,2,4,Eliminacion Doble Ko,False,False
59,614,126,12,2,4,Eliminacion Doble Ko,False,True
60,614,126,1,2,4,Eliminacion Doble Ko,False,False
61,614,126,1,2,4,Eliminacion Doble Ko,False,False
62,614,126,1,2,4,Eliminacion Doble Ko,False,True
63,614,125,12,2,4,Eliminacion Doble Ko,False,False
64,614,125,12,2,4,Eliminacion Doble Ko,False,False
65,614,125,12,2,4,Eliminacion Doble Ko,False,True
66,614,125,12,2,4,Eliminacion Doble Ko,False,True
67,614,125,1,2,4,Eliminacion Directa,False,False
68,614,125,1,2,4,Eliminacion Directa,False,True
69,614,125,1,2,4,Eliminacion Directa,False,True
70,614,125,1,2,0,Liguilla,True,False
71,614,125,1,2,0,Liguilla,True,True
72,614,125,1,2,0,Liguilla,True,True
73,614,125,1,2,0,Liguilla,True,True
74,614,125,1,2,0,Liguilla,True,True
75,614,124,12,2,3,Eliminacion Doble Ko,False,False
76,614,124,12,2,3,Eliminacion Doble Ko,False,True
77,614,124,12,2,3,Eliminacion Doble Ko,False,True
78,614,124,12,2,3,Eliminacion Doble Ko,False,False
79,614,124,12,2,3,Eliminacion Doble Ko,False,True
80,614,124,12,2,3,Eliminacion Doble Ko,False,True
81,614,124,25,2,3,Eliminacion Doble Ko,False,False
82,614,124,25,2,3,Eliminacion Doble Ko,False,True
83,614,124,25,2,3,Eliminacion Doble Ko,False,True
84,614,124,25,2,3,Eliminacion Doble Ko,False,True
85,614,124,25,2,3,Eliminacion Doble Ko,False,True
86,614,124,25,2,3,Eliminacion Doble Ko,False,False
87,614,124,25,2,3,Eliminacion Doble Ko,False,True
88,614,124,25,2,3,Eliminacion Doble Ko,False,True
89,614,124,1,2,3,Eliminacion Directa,False,False
90,614,124,1,2,3,Eliminacion Directa,False,True
91,614,123,12,2,3,Eliminacion Doble Ko,False,False
92,614,123,12,2,3,Eliminacion Doble Ko,False,True
93,614,123,12,2,3,Eliminacion Doble Ko,False,False
94,614,123,12,2,3,Eliminacion Doble Ko,False,True
95,614,123,1,2,3,Eliminacion Doble Ko,False,False
96,614,123,1,2,3,Eliminacion Doble Ko,False,False
97,614,123,1,2,3,Eliminacion Doble Ko,False,True
98,614,123,1,2,3,Eliminacion Doble Ko,False,True
99,614,123,1,2,3,Eliminacion Doble Ko,False,True
100,614,121,12,2,3,Eliminacion Doble Ko,False,False
101,614,121,12,2,3,Eliminacion Doble Ko,False,True
102,614,121,12,2,3,Eliminacion Doble Ko,False,False
103,614,121,1,2,3,Eliminacion Doble Ko,False,False
104,614,121,1,2,3,Eliminacion Doble Ko,False,False
105,614,121,1,2,3,Eliminacion Doble Ko,False,True
106,614,121,1,2,3,Eliminacion Doble Ko,False,True
107,614,121,1,2,3,Eliminacion Doble Ko,False,True
108,614,120,12,2,3,Eliminacion Doble Ko,False,True
109,614,120,12,2,3,Eliminacion Doble Ko,False,True
110,614,120,12,2,3,Eliminacion Doble Ko,False,True
111,614,120,12,2,3,Eliminacion Doble Ko,False,True
112,614,120,1,2,3,Eliminacion Doble Ko,False,True
113,614,120,1,2,3,Eliminacion Doble Ko,False,True
114,614,120,1,2,3,Eliminacion Doble Ko,False,True
115,614,120,1,2,3,Eliminacion Doble Ko,False,True
116,614,120,1,2,3,Eliminacion Doble Ko,False,True
117,614,119,12,2,3,Eliminacion Doble Ko,False,False
118,614,119,12,2,3,Eliminacion Doble Ko,False,True
119,614,119,12,2,3,Eliminacion Doble Ko,False,True
120,614,119,12,2,3,Eliminacion Doble Ko,False,True
121,614,119,12,2,3,Eliminacion Doble Ko,False,False
122,614,119,1,2,3,Eliminacion Doble Ko,False,False
123,614,119,1,2,3,Eliminacion Doble Ko,False,True
124,614,119,1,2,3,Eliminacion Doble Ko,False,False
125,614,119,1,2,3,Eliminacion Doble Ko,False,True
126,614,119,1,2,3,Eliminacion Doble Ko,False,True
127,614,119,1,2,3,Eliminacion Doble Ko,False,True
128,614,118,2,2,3,Eliminacion Doble Ko,False,False
129,614,118,2,2,3,Eliminacion Doble Ko,False,True
130,614,118,2,2,3,Eliminacion Doble Ko,False,True
131,614,118,2,2,3,Eliminacion Doble Ko,False,True
132,614,118,2,2,3,Eliminacion Doble Ko,False,True
133,614,118,2,2,3,Eliminacion Doble Ko,False,True
134,614,118,25,2,3,Eliminacion Doble Ko,False,False
135,614,118,25,2,3,Eliminacion Doble Ko,False,False
136,614,118,25,2,3,Eliminacion Doble Ko,False,True
137,614,118,25,2,3,Eliminacion Doble Ko,False,True
138,614,117,2,2,3,Eliminacion Doble Ko,False,False
139,614,117,2,2,3,Eliminacion Doble Ko,False,True
140,614,117,2,2,3,Eliminacion Doble Ko,False,False
141,614,117,2,2,3,Eliminacion Doble Ko,False,True
142,614,117,2,2,3,Eliminacion Doble Ko,False,True
143,614,117,2,2,3,Eliminacion Doble Ko,False,True
144,614,117,1,2,3,Eliminacion Doble Ko,False,False
145,614,117,1,2,3,Eliminacion Doble Ko,False,True
146,614,117,1,2,3,Eliminacion Doble Ko,False,True
147,614,117,1,2,3,Eliminacion Doble Ko,False,False
148,614,117,1,2,3,Eliminacion Doble Ko,False,True
149,614,117,1,2,3,Eliminacion Doble Ko,False,True
150,614,117,1,2,3,Eliminacion Doble Ko,False,True
151,614,116,2,2,3,Eliminacion Doble Ko,False,True
152,614,116,2,2,3,Eliminacion Doble Ko,False,True
153,614,116,2,2,3,Eliminacion Doble Ko,False,True
154,614,116,2,2,3,Eliminacion Doble Ko,False,True
155,614,116,2,2,3,Eliminacion Doble Ko,False,True
156,614,116,2,2,3,Eliminacion Doble Ko,False,True
157,614,116,1,2,3,Eliminacion Doble Ko,False,False
158,614,116,1,2,3,Eliminacion Doble Ko,False,False
159,614,116,1,2,3,Eliminacion Doble Ko,False,True
160,614,116,1,2,3,Eliminacion Doble Ko,False,True
161,614,116,1,2,3,Eliminacion Doble Ko,False,True
162,614,115,2,2,3,Eliminacion Doble Ko,False,True
163,614,115,2,2,3,Eliminacion Doble Ko,False,True
164,614,115,2,2,3,Eliminacion Doble Ko,False,False
165,614,115,2,2,3,Eliminacion Doble Ko,False,True
166,614,115,2,2,3,Eliminacion Doble Ko,False,True
167,614,115,2,2,3,Eliminacion Doble Ko,False,True
168,614,115,2,2,3,Eliminacion Doble Ko,False,True
169,614,115,25,2,3,Eliminacion Doble Ko,False,False
170,614,115,25,2,3,Eliminacion Doble Ko,False,True
171,614,115,25,2,3,Eliminacion Doble Ko,False,True
172,614,115,25,2,3,Eliminacion Doble Ko,False,True
173,614,115,25,2,3,Eliminacion Doble Ko,False,True
174,614,115,25,2,3,Eliminacion Doble Ko,False,False
175,614,115,25,2,3,Eliminacion Doble Ko,False,True
176,614,114,21,2,3,Eliminacion Directa,False,
177,614,112,2,2,3,Eliminacion Doble Ko,False,False
178,614,112,2,2,3,Eliminacion Doble Ko,False,False
179,614,112,2,2,3,Eliminacion Doble Ko,False,True
180,614,112,2,2,3,Eliminacion Doble Ko,False,True
181,614,112,25,2,3,Eliminacion Doble Ko,False,False
182,614,112,25,2,3,Eliminacion Doble Ko,False,True
183,614,112,25,2,3,Eliminacion Doble Ko,False,True
184,614,112,25,2,3,Eliminacion Doble Ko,False,True
185,614,112,25,2,3,Eliminacion Doble Ko,False,False
186,614,112,1,2,3,Eliminacion Doble Ko,False,False
187,614,112,1,2,3,Eliminacion Doble Ko,False,False
188,614,110,10,2,1,Eliminacion Doble Ko,False,True
189,614,110,10,2,1,Eliminacion Doble Ko,False,True
190,614,110,10,2,1,Eliminacion Doble Ko,False,True
191,614,110,10,2,1,Eliminacion Doble Ko,False,True
192,614,110,10,2,1,Eliminacion Doble Ko,False,True
193,614,110,2,2,1,Eliminacion Doble Ko,False,False
194,614,110,2,2,1,Eliminacion Doble Ko,False,False
195,614,110,2,2,1,Eliminacion Doble Ko,False,True
196,614,110,2,2,1,Eliminacion Doble Ko,False,True
197,614,110,25,2,1,Eliminacion Doble Ko,False,False
198,614,110,25,2,1,Eliminacion Doble Ko,False,True
199,614,110,25,2,1,Eliminacion Doble Ko,False,True
200,614,110,25,2,1,Eliminacion Doble Ko,False,True
201,614,110,25,2,1,Eliminacion Doble Ko,False,False
202,614,104,1,2,1,Eliminacion Doble Ko,False,False
203,614,104,1,2,1,Eliminacion Doble Ko,False,False
204,614,104,1,2,1,Eliminacion Doble Ko,False,True
205,614,104,1,2,1,Eliminacion Doble Ko,False,True
206,614,104,1,2,0,Liguilla,True,True
207,614,104,1,2,0,Liguilla,True,True
208,614,104,1,2,0,Liguilla,True,True
209,614,104,1,2,0,Liguilla,True,False
210,614,104,1,2,0,Liguilla,True,False
211,614,104,1,2,0,Liguilla,True,False
212,614,104,1,2,0,Liguilla,True,True
213,614,104,1,2,0,Liguilla,True,True
214,614,135,13,1,5,Eliminacion Directa,False,False
215,614,135,13,1,5,Eliminacion Directa,False,True
216,614,134,13,1,5,Eliminacion Directa,False,False
217,614,134,13,1,5,Eliminacion Directa,False,True
218,614,133,24,1,5,Eliminacion Directa,False,False
219,614,133,24,1,5,Eliminacion Directa,False,True
220,614,133,24,1,5,Eliminacion Directa,False,True
221,614,133,13,1,5,Eliminacion Directa,False,False
222,614,133,13,1,5,Eliminacion Directa,False,True
223,614,133,13,1,5,Eliminacion Directa,False,True
224,614,130,13,1,5,Eliminacion Directa,False,False
225,614,130,13,1,5,Eliminacion Directa,False,True
226,614,130,13,1,5,Eliminacion Directa,False,True
227,614,130,13,1,5,Eliminacion Directa,False,True
228,614,128,13,1,5,Eliminacion Directa,False,False
229,614,128,13,1,5,Eliminacion Directa,False,True
230,614,128,13,1,5,Eliminacion Directa,False,True
231,614,128,13,1,5,Eliminacion Directa,False,True
232,614,128,13,1,5,Eliminacion Directa,False,True
233,614,128,13,1,5,Eliminacion Directa,False,True
234,614,128,13,1,0,Liguilla,True,True
235,614,128,13,1,0,Liguilla,True,True
236,614,128,13,1,0,Liguilla,True,True
237,614,128,13,1,0,Liguilla,True,True
238,614,128,13,1,0,Liguilla,True,True
239,614,126,13,1,5,Eliminacion Doble Ko,False,False
240,614,126,13,1,5,Eliminacion Doble Ko,False,False
241,614,126,13,1,5,Eliminacion Doble Ko,False,True
242,614,125,13,1,5,Eliminacion Directa,False,False
243,614,125,13,1,5,Eliminacion Directa,False,True
244,614,125,13,1,0,Liguilla,True,True
245,614,125,13,1,0,Liguilla,True,False
246,614,125,13,1,0,Liguilla,True,True
247,614,125,13,1,0,Liguilla,True,False
248,614,124,24,1,3,Eliminacion Doble Ko,False,False
249,614,124,24,1,3,Eliminacion Doble Ko,False,True
250,614,124,24,1,3,Eliminacion Doble Ko,False,True
251,614,124,24,1,3,Eliminacion Doble Ko,False,False
252,614,124,24,1,3,Eliminacion Doble Ko,False,True
253,614,124,24,1,3,Eliminacion Doble Ko,False,True
254,614,124,24,1,3,Eliminacion Doble Ko,False,True
255,614,124,13,1,3,Eliminacion Directa,False,False
256,614,123,13,1,3,Eliminacion Directa,False,False
257,614,123,13,1,3,Eliminacion Directa,False,True
258,614,123,13,1,3,Eliminacion Directa,False,True
259,614,123,13,1,3,Eliminacion Directa,False,True
260,614,121,13,1,3,Eliminacion Doble Ko,False,False
261,614,121,13,1,3,Eliminacion Doble Ko,False,True
262,614,121,13,1,3,Eliminacion Doble Ko,False,False
263,614,121,13,1,3,Eliminacion Doble Ko,False,True
264,614,121,13,1,3,Eliminacion Doble Ko,False,True
265,614,120,13,1,3,Eliminacion Doble Ko,False,True
266,614,120,13,1,3,Eliminacion Doble Ko,False,True
267,614,120,13,1,3,Eliminacion Doble Ko,False,True
268,614,120,13,1,3,Eliminacion Doble Ko,False,True
269,614,120,13,1,3,Eliminacion Doble Ko,False,True
270,614,120,13,1,3,Eliminacion Doble Ko,False,True
271,614,120,13,1,3,Eliminacion Doble Ko,False,True
272,614,120,13,1,3,Eliminacion Doble Ko,False,False
273,614,119,13,1,3,Eliminacion Doble Ko,False,False
274,614,119,13,1,3,Eliminacion Doble Ko,False,False
275,614,118,14,1,3,Eliminacion Doble Ko,False,True
276,614,118,14,1,3,Eliminacion Doble Ko,False,True
277,614,118,14,1,3,Eliminacion Doble Ko,False,True
278,614,118,14,1,3,Eliminacion Doble Ko,False,True
279,614,118,14,1,3,Eliminacion Doble Ko,False,True
280,614,118,24,1,3,Eliminacion Doble Ko,False,False
281,614,118,24,1,3,Eliminacion Doble Ko,False,True
282,614,118,24,1,3,Eliminacion Doble Ko,False,True
283,614,118,24,1,3,Eliminacion Doble Ko,False,True
284,614,118,24,1,3,Eliminacion Doble Ko,False,True
285,614,118,24,1,3,Eliminacion Doble Ko,False,True
286,614,118,24,1,3,Eliminacion Doble Ko,False,True
287,614,118,24,1,3,Eliminacion Doble Ko,False,False
288,614,118,24,1,3,Eliminacion Doble Ko,False,True
289,614,117,14,1,3,Eliminacion Doble Ko,False,False
290,614,117,14,1,3,Eliminacion Doble Ko,False,True
291,614,117,14,1,3,Eliminacion Doble Ko,False,True
292,614,117,14,1,3,Eliminacion Doble Ko,False,False
293,614,117,14,1,3,Eliminacion Doble Ko,False,True
294,614,117,13,1,3,Eliminacion Doble Ko,False,False
295,614,117,13,1,3,Eliminacion Doble Ko,False,True
296,614,117,13,1,3,Eliminacion Doble Ko,False,False
297,614,117,13,1,3,Eliminacion Doble Ko,False,True
298,614,117,13,1,3,Eliminacion Doble Ko,False,True
299,614,116,14,1,3,Eliminacion Doble Ko,False,False
300,614,116,14,1,3,Eliminacion Doble Ko,False,True
301,614,116,14,1,3,Eliminacion Doble Ko,False,False
302,614,116,14,1,3,Eliminacion Doble Ko,False,True
303,614,116,14,1,3,Eliminacion Doble Ko,False,True
304,614,116,14,1,3,Eliminacion Doble Ko,False,True
305,614,116,14,1,3,Eliminacion Doble Ko,False,True
306,614,116,14,1,3,Eliminacion Doble Ko,False,True
307,614,116,13,1,3,Eliminacion Doble Ko,False,False
308,614,116,13,1,3,Eliminacion Doble Ko,False,True
309,614,116,13,1,3,Eliminacion Doble Ko,False,False
310,614,116,13,1,3,Eliminacion Doble Ko,False,True
311,614,115,24,1,3,Eliminacion Doble Ko,False,False
312,614,115,24,1,3,Eliminacion Doble Ko,False,True
313,614,115,24,1,3,Eliminacion Doble Ko,False,True
314,614,115,24,1,3,Eliminacion Doble Ko,False,True
315,614,115,24,1,3,Eliminacion Doble Ko,False,True
316,614,115,24,1,3,Eliminacion Doble Ko,False,True
317,614,115,24,1,3,Eliminacion Doble Ko,False,True
318,614,115,24,1,3,Eliminacion Doble Ko,False,True
319,614,115,24,1,3,Eliminacion Doble Ko,False,True
320,614,115,24,1,3,Eliminacion Doble Ko,False,False
321,614,114,20,1,3,Eliminacion Directa,False,
322,614,112,14,1,2,Eliminacion Doble Ko,False,False
323,614,112,14,1,2,Eliminacion Doble Ko,False,True
324,614,112,14,1,2,Eliminacion Doble Ko,False,False
325,614,112,14,1,2,Eliminacion Doble Ko,False,True
326,614,112,24,1,2,Eliminacion Doble Ko,False,False
327,614,112,24,1,2,Eliminacion Doble Ko,False,True
328,614,112,24,1,2,Eliminacion Doble Ko,False,False
329,614,112,13,1,2,Eliminacion Doble Ko,False,False
330,614,112,13,1,2,Eliminacion Doble Ko,False,False
331,614,112,13,1,2,Eliminacion Doble Ko,False,True
332,614,112,13,1,2,Eliminacion Doble Ko,False,True
333,614,112,13,1,2,Eliminacion Doble Ko,False,True
334,614,112,13,1,2,Eliminacion Doble Ko,False,True
335,614,110,14,1,1,Eliminacion Doble Ko,False,False
336,614,110,14,1,1,Eliminacion Doble Ko,False,False
337,614,110,14,1,1,Eliminacion Doble Ko,False,True
338,614,110,14,1,1,Eliminacion Doble Ko,False,True
339,614,110,14,1,1,Eliminacion Doble Ko,False,True
340,614,110,24,1,1,Eliminacion Doble Ko,False,False
341,614,110,24,1,1,Eliminacion Doble Ko,False,False
342,614,110,24,1,1,Eliminacion Doble Ko,False,True
343,614,104,13,1,1,Eliminacion Directa,False,False
344,614,104,13,1,0,Liguilla,True,False
345,614,104,13,1,0,Liguilla,True,True
346,614,104,13,1,0,Liguilla,True,False
347,614,104,13,1,0,Liguilla,True,False
348,614,104,13,1,0,Liguilla,True,True
349,614,104,13,1,0,Liguilla,True,True
350,614,135,11,10,1,Eliminacion Doble Ko,False,False
351,614,135,11,10,1,Eliminacion Doble Ko,False,True
352,614,135,11,10,1,Eliminacion Doble Ko,False,False
353,614,135,11,10,1,Eliminacion Doble Ko,False,True
354,614,123,3,9,0,Eliminacion Doble Ko,False,True
355,614,123,3,9,0,Eliminacion Doble Ko,False,True
356,614,123,3,9,0,Eliminacion Doble Ko,False,True
357,614,120,9,9,0,Eliminacion Doble Ko,False,True
358,614,120,9,9,0,Eliminacion Doble Ko,False,True
359,614,120,9,9,0,Eliminacion Doble Ko,False,True
360,614,120,9,9,0,Eliminacion Doble Ko,False,True
361,614,119,9,9,0,Eliminacion Doble Ko,False,False
362,614,119,9,9,0,Eliminacion Doble Ko,False,False
363,614,118,9,9,0,Eliminacion Doble Ko,False,False
364,614,118,9,9,0,Eliminacion Doble Ko,False,False
365,614,118,9,9,0,Eliminacion Doble Ko,False,True
366,614,118,9,9,0,Eliminacion Doble Ko,False,True
367,614,117,3,9,0,Eliminacion Doble Ko,False,False
368,614,117,3,9,0,Eliminacion Doble Ko,False,True
369,614,117,3,9,0,Eliminacion Doble Ko,False,True
370,614,117,3,9,0,Eliminacion Doble Ko,False,False
371,614,112,3,9,0,Eliminacion Directa,False,False
372,614,112,3,9,0,Eliminacion Directa,False,True
373,614,112,3,9,0,Eliminacion Directa,False,True
374,614,110,9,9,0,Eliminacion Doble Ko,False,False
375,614,110,9,9,0,Eliminacion Doble Ko,False,False
376,614,104,3,9,0,Eliminacion Directa,False,False
